"Word"	"Duration"	"Speaker"	"File"	"POS"	"Ideal"	"Surface"	"ParseIdeal"	"ParseSurface"	"Prepausal"	"SylNIdeal"	"SylNSurface"	"StressGuess"	"TimeInto"	"IsYoung"	"IsMale"	"IntIsMale"
"this"	236	3	"02a"	"DT"	"DIs"	"DIs"	"DIs"	"DIs"	0	1	1	"1"	441.7553	0	1	1
"person"	503	3	"02a"	"NN"	"p3sVn"	"p3SH"	"p3.sVn"	"p3.SH"	0	2	2	"10"	441.9889	0	1	1
"over"	242	3	"02a"	"IN"	"5v3"	"5vwI"	"5.v3"	"5v.wI"	0	2	2	"10"	442.721	0	1	1
"here"	142	3	"02a"	"RB"	"hIr"	"hiV"	"hIr"	"hi.V"	0	1	2	"??"	442.961	0	1	1
"that's"	330	3	"02a"	"DT_VBZ"	"D{ts"	"D{s"	"D{ts"	"D{s"	0	1	1	"1"	443.102	0	1	1
"jane"	371	3	"02a"	"NNP"	"_1n"	"_1n"	"_1n"	"_1n"	0	1	1	"1"	443.431	0	1	1
"doe"	231	3	"02a"	"NN"	"d5"	"d5"	"d5"	"d5"	0	1	1	"1"	443.801	0	1	1
"that"	87	3	"02a"	"WDT"	"D{t"	"DVY"	"D{t"	"DVY"	0	1	1	"1"	444.031	0	1	1
"lives"	276	3	"02a"	"VBZ"	"lIvz"	"lIvz"	"lIvz"	"lIvz"	0	1	1	"1"	444.1169	0	1	1
"in"	82	3	"02a"	"IN"	"In"	"In"	"In"	"In"	0	1	1	"0"	444.391	0	1	1
"that"	221	3	"02a"	"DT"	"D{t"	"n{t"	"D{t"	"n{t"	0	1	1	"1"	444.4722	0	1	1
"third"	300	3	"02a"	"JJ"	"T3d"	"T3d"	"T3d"	"T3d"	0	1	1	"1"	444.692	0	1	1
"house"	301	3	"02a"	"NN"	"h6s"	"h6"	"h6s"	"h6"	1	1	1	"1"	444.991	0	1	1
"and"	150	3	"02a"	"CC"	"{nd"	"En"	"{nd"	"En"	0	1	1	"0"	445.6416	0	1	1
"she"	191	3	"02a"	"PRP"	"Si"	"Si"	"Si"	"Si"	0	1	1	"1"	445.7907	0	1	1
"married"	478	3	"02a"	"VBD"	"m{rid"	"mErid"	"m{.rid"	"mE.rid"	0	2	2	"10"	445.9807	0	1	1
"henry"	396	3	"02a"	"JJ"	"hEnri"	"hEnri"	"hEn.ri"	"hEn.ri"	0	2	2	"10"	446.4548	0	1	1
"jackson"	584	3	"02a"	"NNP"	"_{kssVn"	"_{ksIn"	"_{ks.sVn"	"_{ks.In"	0	2	2	"10"	446.848	0	1	1
"don't"	199	3	"02a"	"VBP_RB"	"d5nt"	"n5t"	"d5nt"	"n5t"	0	1	1	"1"	447.4304	0	1	1
"you"	71	3	"02a"	"PRP"	"ju"	"SU"	"ju"	"SU"	0	1	1	"1"	447.6273	0	1	1
"remember"	286	3	"02a"	"VBP"	"rImEmb3"	"mEm3"	"rI.mEm.b3"	"mE.m3"	0	3	2	"??"	447.698	0	1	1
"old"	181	3	"02a"	"JJ"	"5ld"	"5"	"5ld"	"5"	0	1	1	"1"	447.9816	0	1	1
"henry"	440	3	"02a"	"NN"	"hEnri"	"hEnri"	"hEn.ri"	"hEn.ri"	1	2	2	"10"	448.1624	0	1	1
"well"	171	3	"02a"	"RB"	"wEl"	"wV"	"wEl"	"wV"	0	1	1	"1"	448.8436	0	1	1
"henry"	412	3	"02a"	"NN"	"hEnri"	"hEnri"	"hEn.ri"	"hEn.ri"	0	2	2	"10"	449.0135	0	1	1
"was"	140	3	"02a"	"VBD"	"wVz"	"wUz"	"wVz"	"wUz"	0	1	1	"1"	449.4218	0	1	1
"the"	87	3	"02a"	"DT"	"Di"	"zI"	"Di"	"zI"	0	1	1	"0"	449.5611	0	1	1
"guy"	196	3	"02a"	"NN"	"g2"	"g2"	"g2"	"g2"	0	1	1	"1"	449.6477	0	1	1
"that"	53	3	"02a"	"WDT"	"D{t"	"V"	"D{t"	"V"	0	1	1	"1"	449.8436	0	1	1
"lived"	190	3	"02a"	"VBD"	"lIvd"	"lIv"	"lIvd"	"lIv"	0	1	1	"1"	449.896	0	1	1
"way"	259	3	"02a"	"NN"	"w1"	"w1"	"w1"	"w1"	0	1	1	"1"	450.0851	0	1	1
"over"	222	3	"02a"	"IN"	"5v3"	"5vV"	"5.v3"	"5.vV"	0	2	2	"10"	450.3436	0	1	1
"there"	312	3	"02a"	"EX"	"DEr"	"D1r"	"DEr"	"D1r"	1	1	1	"1"	450.5636	0	1	1
"on"	128	3	"02a"	"IN"	"Qn"	"En"	"Qn"	"En"	0	1	1	"1"	451.1926	0	1	1
"the"	104	3	"02a"	"DT"	"Di"	"ni"	"Di"	"ni"	0	1	1	"0"	451.3188	0	1	1
"other"	212	3	"02a"	"JJ"	"VD3"	"ED3"	"V.D3"	"E.D3"	0	2	2	"10"	451.4217	0	1	1
"side"	333	3	"02a"	"NN"	"s2d"	"s2R"	"s2d"	"s2R"	0	1	1	"1"	451.6323	0	1	1
"of"	66	3	"02a"	"IN"	"Vv"	"I"	"Vv"	"I"	0	1	1	"1"	451.9644	0	1	1
"town"	661	3	"02a"	"NN"	"t6n"	"t6n"	"t6n"	"t6n"	1	1	1	"1"	452.03	0	1	1
"mass"	502	3	"02a"	"NN"	"m{s"	"m{s"	"m{s"	"m{s"	0	1	1	"1"	453.5703	0	1	1
"communications"	956	3	"02a"	"NNS"	"kVmjunIk1SVnz"	"kImjun2k1SInz"	"kVm.ju.nI.k1.SVnz"	"kIm.ju.n2.k1.SInz"	0	5	5	"02010"	454.0703	0	1	1
"as"	259	3	"02a"	"IN"	"{z"	"{z"	"{z"	"{z"	0	1	1	"1"	455.0203	0	1	1
"it"	94	3	"02a"	"PRP"	"It"	"IR"	"It"	"IR"	0	1	1	"1"	455.278	0	1	1
"is"	249	3	"02a"	"VBZ"	"Iz"	"Is"	"Iz"	"Is"	0	1	1	"1"	455.3715	0	1	1
"today"	470	3	"02a"	"NN"	"tVd1"	"tVd1"	"tV.d1"	"tV.d1"	1	2	2	"01"	455.6194	0	1	1
"they"	164	3	"02a"	"PRP"	"D1"	"1"	"D1"	"1"	0	1	1	"1"	457.2303	0	1	1
"haven't"	425	3	"02a"	"VBP_RB"	"h{vVnt"	"h{vVnt"	"h{.vVnt"	"h{.vVnt"	0	2	2	"10"	457.3936	0	1	1
"the"	124	3	"02a"	"DT"	"Di"	"DV"	"Di"	"DV"	0	1	1	"0"	457.815	0	1	1
"faintest"	560	3	"02a"	"JJS"	"f1ntVst"	"f1nEst"	"f1n.tVst"	"f1.nEst"	0	2	2	"10"	457.9378	0	1	1
"idea"	432	3	"02a"	"NN"	"2diV"	"2diV"	"2.di.V"	"2.di.V"	0	3	3	"010"	458.4953	0	1	1
"of"	41	3	"02a"	"IN"	"Vv"	"V"	"Vv"	"V"	0	1	1	"1"	458.9254	0	1	1
"where"	283	3	"02a"	"WRB"	"wEr"	"hw3"	"wEr"	"hw3"	0	1	1	"1"	458.9663	0	1	1
"jane"	454	3	"02a"	"NNP"	"_1n"	"_1i"	"_1n"	"_1.i"	0	1	2	"??"	459.248	0	1	1
"came"	307	3	"02a"	"VBD"	"k1m"	"g1m"	"k1m"	"g1m"	0	1	1	"1"	459.7	0	1	1
"from"	378	3	"02a"	"IN"	"frVm"	"frVm"	"frVm"	"frVm"	0	1	1	"1"	460.0053	0	1	1
"or"	126	3	"02a"	"CC"	"5r"	"5"	"5r"	"5"	0	1	1	"1"	460.3817	0	1	1
"where"	259	3	"02a"	"WRB"	"wEr"	"w3"	"wEr"	"w3"	0	1	1	"1"	460.5076	0	1	1
"henry"	354	3	"02a"	"JJ"	"hEnri"	"hEnri"	"hEn.ri"	"hEn.ri"	0	2	2	"10"	460.7655	0	1	1
"jackson"	536	3	"02a"	"NNP"	"_{kssVn"	"_{kSVn"	"_{ks.sVn"	"_{k.SVn"	0	2	2	"10"	461.1164	0	1	1
"or"	156	3	"02a"	"CC"	"5r"	"5"	"5r"	"5"	0	1	1	"1"	461.6513	0	1	1
"where"	300	3	"02a"	"WRB"	"wEr"	"w3"	"wEr"	"w3"	1	1	1	"1"	461.8073	0	1	1
"old"	425	3	"02a"	"JJ"	"5ld"	"5l"	"5ld"	"5l"	0	1	1	"1"	462.4338	0	1	1
"whoever"	382	3	"02a"	"NN"	"huEv3"	"huwEv3"	"hu.E.v3"	"hu.wE.v3"	0	3	3	"010"	463.6238	0	1	1
"so"	166	3	"02a"	"RB"	"s5"	"s5"	"s5"	"s5"	1	1	1	"1"	466.1493	0	1	1
"i"	106	3	"02a"	"PRP"	"2"	"2"	"2"	"2"	0	1	1	"1"	466.4742	0	1	1
"think"	223	3	"02a"	"VBP"	"TINk"	"TINk"	"TINk"	"TINk"	0	1	1	"1"	466.5798	0	1	1
"uh"	107	3	"02a"	"UH"	"V"	"V"	"V"	"V"	0	1	1	"1"	466.8007	0	1	1
"the"	168	3	"02a"	"DT"	"Di"	"DI"	"Di"	"DI"	0	1	1	"0"	466.9073	0	1	1
"i"	93	3	"02a"	"PRP"	"2"	"2"	"2"	"2"	0	1	1	"1"	467.1487	0	1	1
"i"	103	3	"02a"	"PRP"	"2"	"2"	"2"	"2"	0	1	1	"1"	467.3788	0	1	1
"you"	61	3	"02a"	"PRP"	"ju"	"ju"	"ju"	"ju"	0	1	1	"1"	467.8856	0	1	1
"need"	456	3	"02a"	"NN"	"nid"	"nid"	"nid"	"nid"	0	1	1	"1"	468.0283	0	1	1
"to"	114	3	"02a"	"TO"	"tu"	"dI"	"tu"	"dI"	0	1	1	"1"	468.482	0	1	1
"distinguish"	755	3	"02a"	"VB"	"dIstINgwIS"	"dVst1NgwIS"	"dI.stIN.gwIS"	"dV.st1N.gwIS"	0	3	3	"010"	468.5946	0	1	1
"between"	741	3	"02a"	"IN"	"bItwin"	"bVtwinV"	"bI.twin"	"bV.twi.nV"	0	2	3	"???"	469.3436	0	1	1
"the"	147	3	"02a"	"DT"	"Di"	"DV"	"Di"	"DV"	0	1	1	"0"	470.0809	0	1	1
"personal"	471	3	"02a"	"JJ"	"p3sVnP"	"p3SnP"	"p3.sV.nP"	"p3.SnP"	0	3	2	"??"	470.2275	0	1	1
"inner"	197	3	"02a"	"JJ"	"In3"	"In3"	"I.n3"	"I.n3"	0	2	2	"10"	470.6956	0	1	1
"personal"	456	3	"02a"	"JJ"	"p3sVnP"	"p3SnP"	"p3.sV.nP"	"p3.SnP"	1	3	2	"??"	470.8913	0	1	1
"relationship"	679	3	"02a"	"NN"	"rIl1SVnSIp"	"rl1ZnSIp"	"rI.l1.SVn.SIp"	"rl1Zn.SIp"	1	4	2	"??"	471.7695	0	1	1
"so"	118	3	"02a"	"RB"	"s5"	"s5"	"s5"	"s5"	0	1	1	"1"	472.8008	0	1	1
"maybe"	254	3	"02a"	"RB"	"m1bi"	"m1bi"	"m1.bi"	"m1.bi"	0	2	2	"10"	472.9181	0	1	1
"i"	108	3	"02a"	"PRP"	"2"	"2"	"2"	"2"	0	1	1	"1"	473.1703	0	1	1
"digress"	554	3	"02a"	"NN"	"d2grEs"	"dikrES"	"d2.grEs"	"dik.rES"	0	2	2	"01"	473.2774	0	1	1
"too"	170	3	"02a"	"RB"	"tu"	"tu"	"tu"	"tu"	0	1	1	"1"	473.8277	0	1	1
"far"	212	3	"02a"	"RB"	"fQr"	"fQr"	"fQr"	"fQr"	0	1	1	"1"	473.9974	0	1	1
"there"	188	3	"02a"	"RB"	"DEr"	"DEr"	"DEr"	"DEr"	1	1	1	"1"	474.2074	0	1	1
"or"	3344	3	"02a"	"CC"	"5r"	"5r"	"5r"	"5r"	0	1	1	"1"	480.0079	0	1	1
"who"	173	3	"02a"	"WP"	"hu"	"hu"	"hu"	"hu"	0	1	1	"1"	483.3509	0	1	1
"the"	115	3	"02a"	"DT"	"Di"	"DV"	"Di"	"DV"	0	1	1	"0"	483.5235	0	1	1
"next"	206	3	"02a"	"JJ"	"nEkst"	"nEks"	"nEkst"	"nEks"	0	1	1	"1"	483.6375	0	1	1
"door"	161	3	"02a"	"NN"	"d5r"	"d5r"	"d5r"	"d5r"	0	1	1	"1"	483.8409	0	1	1
"neighbor"	328	3	"02a"	"NN"	"n1b3"	"n1b3"	"n1.b3"	"n1.b3"	0	2	2	"10"	484.0009	0	1	1
"is"	333	3	"02a"	"VBZ"	"Iz"	"Is"	"Iz"	"Is"	1	1	1	"1"	484.3265	0	1	1
"lassie"	491	3	"02b"	"NN"	"l{si"	"l{si"	"l{.si"	"l{.si"	1	2	2	"10"	144.037	0	1	1
"i"	112	3	"02b"	"PRP"	"2"	"2"	"2"	"2"	0	1	1	"1"	178.164	0	1	1
"think"	277	3	"02b"	"VBP"	"TINk"	"TINk"	"TINk"	"TINk"	0	1	1	"1"	178.275	0	1	1
"i"	161	3	"02b"	"PRP"	"2"	"2"	"2"	"2"	0	1	1	"1"	178.551	0	1	1
"could"	191	3	"02b"	"MD"	"kUd"	"kId"	"kUd"	"kId"	0	1	1	"1"	178.711	0	1	1
"summarize"	845	3	"02b"	"VB"	"sVmVr2z"	"sVm32z"	"sV.mV.r2z"	"sV.m3.2z"	0	3	3	"102"	178.9	0	1	1
"uh"	520	3	"02b"	"UH"	"V"	"V"	"V"	"V"	0	1	1	"1"	180.104	0	1	1
"just"	213	3	"02b"	"RB"	"_Vst"	"_Is"	"_Vst"	"_Is"	0	1	1	"1"	180.624	0	1	1
"with"	232	3	"02b"	"IN"	"wIT"	"hwUD"	"wIT"	"hwUD"	0	1	1	"1"	180.835	0	1	1
"a"	86	3	"02b"	"DT"	"1"	"V"	"1"	"V"	0	1	1	"0"	181.065	0	1	1
"few"	373	3	"02b"	"JJ"	"fju"	"fju"	"fju"	"fju"	0	1	1	"1"	181.15	0	1	1
"words"	414	3	"02b"	"NNS"	"w3dz"	"w3dz"	"w3dz"	"w3dz"	0	1	1	"1"	181.522	0	1	1
"of"	107	3	"02b"	"IN"	"Vv"	"Vv"	"Vv"	"Vv"	0	1	1	"1"	181.934	0	1	1
"what"	240	3	"02b"	"WP"	"wVt"	"hwVt"	"wVt"	"hwVt"	0	1	1	"1"	182.04	0	1	1
"you're"	257	3	"02b"	"PRP_VBP"	"jur"	"Sj3"	"jur"	"Sj3"	0	1	1	"1"	182.2781	0	1	1
"meaning"	768	3	"02b"	"NN"	"minIN"	"minIN"	"mi.nIN"	"mi.nIN"	0	2	2	"10"	182.534	0	1	1
"to"	175	3	"02b"	"TO"	"tu"	"dV"	"tu"	"dV"	0	1	1	"1"	183.2987	0	1	1
"say"	652	3	"02b"	"VB"	"s1"	"s1"	"s1"	"s1"	0	1	1	"1"	183.472	0	1	1
"i"	333	3	"02b"	"PRP"	"2"	"V"	"2"	"V"	0	1	1	"1"	184.124	0	1	1
"may"	245	3	"02b"	"MD"	"m1"	"m1"	"m1"	"m1"	0	1	1	"1"	184.88	0	1	1
"be"	159	3	"02b"	"VB"	"bi"	"bi"	"bi"	"bi"	0	1	1	"1"	185.124	0	1	1
"wrong"	444	3	"02b"	"JJ"	"rQN"	"rQN"	"rQN"	"rQN"	1	1	1	"1"	185.281	0	1	1
"but"	172	3	"02b"	"CC"	"bVt"	"bVR"	"bVt"	"bVR"	0	1	1	"1"	186.3816	0	1	1
"i"	76	3	"02b"	"PRP"	"2"	"V"	"2"	"V"	0	1	1	"1"	186.552	0	1	1
"think"	241	3	"02b"	"VBP"	"TINk"	"TINk"	"TINk"	"TINk"	0	1	1	"1"	186.627	0	1	1
"you're"	176	3	"02b"	"PRP_VBP"	"jur"	"j3"	"jur"	"j3"	0	1	1	"1"	186.867	0	1	1
"really"	388	3	"02b"	"RB"	"rili"	"rili"	"ri.li"	"ri.li"	0	2	2	"10"	187.041	0	1	1
"meaning"	417	3	"02b"	"VBG"	"minIN"	"miniN"	"mi.nIN"	"mi.niN"	0	2	2	"10"	187.427	0	1	1
"to"	119	3	"02b"	"TO"	"tu"	"dI"	"tu"	"dI"	0	1	1	"1"	187.8417	0	1	1
"say"	466	3	"02b"	"VB"	"s1"	"s1"	"s1"	"s1"	0	1	1	"1"	187.959	0	1	1
"we"	187	3	"02b"	"PRP"	"wi"	"wI"	"wi"	"wI"	0	1	1	"1"	188.424	0	1	1
"must"	274	3	"02b"	"MD"	"mVst"	"mVs"	"mVst"	"mVs"	0	1	1	"1"	188.61	0	1	1
"get"	241	3	"02b"	"VB"	"gEt"	"gEY"	"gEt"	"gEY"	0	1	1	"1"	188.884	0	1	1
"back"	454	3	"02b"	"RB"	"b{k"	"b{k"	"b{k"	"b{k"	1	1	1	"1"	189.123	0	1	1
"to"	506	3	"02b"	"TO"	"tu"	"tu"	"tu"	"tu"	0	1	1	"1"	189.7275	0	1	1
"the"	198	3	"02b"	"DT"	"Di"	"DV"	"Di"	"DV"	0	1	1	"0"	190.233	0	1	1
"family"	868	3	"02b"	"NN"	"f{mVli"	"f{mVli"	"f{.mV.li"	"f{.mV.li"	1	3	3	"100"	190.43	0	1	1
"there"	149	3	"02b"	"EX"	"DEr"	"DEr"	"DEr"	"DEr"	0	1	1	"1"	191.7645	0	1	1
"must"	276	3	"02b"	"MD"	"mVst"	"mVs"	"mVst"	"mVs"	0	1	1	"1"	191.911	0	1	1
"be"	204	3	"02b"	"VB"	"bi"	"bi"	"bi"	"bi"	0	1	1	"1"	192.185	0	1	1
"two"	330	3	"02b"	"CD"	"tu"	"tu"	"tu"	"tu"	0	1	1	"1"	192.388	0	1	1
"parents"	704	3	"02b"	"NNS"	"pErVnts"	"pErVnts"	"pE.rVnts"	"pE.rVnts"	1	2	2	"10"	192.717	0	1	1
"and"	112	3	"02b"	"CC"	"{nd"	"En"	"{nd"	"En"	0	1	1	"0"	193.716	0	1	1
"they"	106	3	"02b"	"PRP"	"D1"	"n1"	"D1"	"n1"	0	1	1	"1"	193.827	0	1	1
"must"	286	3	"02b"	"MD"	"mVst"	"mVs"	"mVst"	"mVs"	0	1	1	"1"	193.932	0	1	1
"recognize"	944	3	"02b"	"VB"	"rEkVgn2z"	"rEkIgn2z"	"rE.kVg.n2z"	"rE.kIg.n2z"	0	3	3	"102"	194.497	0	1	1
"their"	510	3	"02b"	"PRP$"	"DEr"	"D1r"	"DEr"	"D1r"	0	1	1	"1"	195.438	0	1	1
"children"	753	3	"02b"	"NNS"	"JIldrVn"	"JIlrEn"	"JIl.drVn"	"JIl.rEn"	0	2	2	"10"	195.946	0	1	1
"and"	610	3	"02b"	"CC"	"{nd"	"{nd"	"{nd"	"{nd"	1	1	1	"0"	196.697	0	1	1
"do"	430	3	"02b"	"VB"	"du"	"du"	"du"	"du"	0	1	1	"1"	197.7995	0	1	1
"like"	311	3	"02b"	"IN"	"l2k"	"l2k"	"l2k"	"l2k"	1	1	1	"1"	198.228	0	1	1
"you"	202	3	"02b"	"PRP"	"ju"	"ju"	"ju"	"ju"	0	1	1	"1"	198.638	0	1	1
"have"	221	3	"02b"	"VBP"	"h{v"	"hEv"	"h{v"	"hEv"	0	1	1	"1"	198.839	0	1	1
"just"	171	3	"02b"	"RB"	"_Vst"	"_Vs"	"_Vst"	"_Vs"	0	1	1	"1"	199.059	0	1	1
"discussed"	558	3	"02b"	"VBN"	"dIskVst"	"dIskVst"	"dI.skVst"	"dI.skVst"	1	2	2	"01"	199.228	0	1	1
"uh"	286	3	"02b"	"UH"	"V"	"V"	"V"	"V"	0	1	1	"1"	200.1973	0	1	1
"do"	156	3	"02b"	"VBP"	"du"	"du"	"du"	"du"	0	1	1	"1"	200.483	0	1	1
"with"	241	3	"02b"	"IN"	"wIT"	"wIT"	"wIT"	"wIT"	0	1	1	"1"	200.638	0	1	1
"them"	216	3	"02b"	"PRP"	"DEm"	"TEm"	"DEm"	"TEm"	0	1	1	"1"	200.8777	0	1	1
"the"	100	3	"02b"	"DT"	"Di"	"nV"	"Di"	"nV"	0	1	1	"0"	201.0923	0	1	1
"and"	441	3	"02b"	"CC"	"{nd"	"{n"	"{nd"	"{n"	1	1	1	"0"	202.138	0	1	1
"because"	627	3	"02b"	"IN"	"bIkVz"	"bikVz"	"bI.kVz"	"bi.kVz"	0	2	2	"01"	203.445	0	1	1
"today"	618	3	"02b"	"NN"	"tVd1"	"tId1"	"tV.d1"	"tI.d1"	0	2	2	"01"	204.0697	0	1	1
"we"	252	3	"02b"	"PRP"	"wi"	"wi"	"wi"	"wi"	0	1	1	"1"	204.686	0	1	1
"are"	109	3	"02b"	"VBP"	"Qr"	"3"	"Qr"	"3"	0	1	1	"1"	204.937	0	1	1
"just"	300	3	"02b"	"RB"	"_Vst"	"_Us"	"_Vst"	"_Us"	0	1	1	"1"	205.046	0	1	1
"drifting"	482	3	"02b"	"VBG"	"drIftIN"	"ZrIftiN"	"drIf.tIN"	"ZrIf.tiN"	0	2	2	"10"	205.345	0	1	1
"and"	118	3	"02b"	"CC"	"{nd"	"En"	"{nd"	"En"	0	1	1	"0"	205.825	0	1	1
"drifting"	438	3	"02b"	"VBG"	"drIftIN"	"drIftIN"	"drIf.tIN"	"drIf.tIN"	0	2	2	"10"	205.941	0	1	1
"and"	140	3	"02b"	"CC"	"{nd"	"In"	"{nd"	"In"	0	1	1	"0"	206.375	0	1	1
"drifting"	613	3	"02b"	"VBG"	"drIftIN"	"drIftIN"	"drIf.tIN"	"drIf.tIN"	0	2	2	"10"	206.515	0	1	1
"we"	355	3	"02b"	"PRP"	"wi"	"wi"	"wi"	"wi"	0	1	1	"1"	207.125	0	1	1
"uh"	241	3	"02b"	"UH"	"V"	"V"	"V"	"V"	1	1	1	"1"	207.48	0	1	1
"fifty"	385	3	"02b"	"JJ"	"fIfti"	"fIfti"	"fIf.ti"	"fIf.ti"	0	2	2	"10"	208.1914	0	1	1
"percent"	625	3	"02b"	"NN"	"p3sEnt"	"p3sEnt"	"p3.sEnt"	"p3.sEnt"	0	2	2	"01"	208.573	0	1	1
"of"	291	3	"02b"	"IN"	"Vv"	"Vv"	"Vv"	"Vv"	0	1	1	"1"	209.193	0	1	1
"uh"	130	3	"02b"	"UH"	"V"	"V"	"V"	"V"	0	1	1	"1"	209.483	0	1	1
"everyone"	525	3	"02b"	"NN"	"EvriwVn"	"EvruwVn"	"E.vri.wVn"	"E.vru.wVn"	0	3	3	"102"	209.613	0	1	1
"who"	277	3	"02b"	"WP"	"hu"	"hu"	"hu"	"hu"	0	1	1	"1"	210.133	0	1	1
"marries"	710	3	"02b"	"VBZ"	"m{riz"	"mEriz"	"m{.riz"	"mE.riz"	0	2	2	"10"	210.41	0	1	1
"has"	198	3	"02b"	"VBZ"	"h{z"	"hVz"	"h{z"	"hVz"	0	1	1	"1"	211.116	0	1	1
"divorced"	565	3	"02b"	"VBN"	"dIv5rst"	"dIvQrS"	"dI.v5rst"	"dI.vQrS"	0	2	2	"01"	211.313	0	1	1
"within"	244	3	"02b"	"IN"	"wITIn"	"wVDIn"	"wI.TIn"	"wV.DIn"	0	2	2	"01"	211.874	0	1	1
"a"	50	3	"02b"	"DT"	"1"	"V"	"1"	"V"	0	1	1	"0"	212.114	0	1	1
"matter"	373	3	"02b"	"NN"	"m{t3"	"m{R3"	"m{.t3"	"m{.R3"	0	2	2	"10"	212.164	0	1	1
"of"	154	3	"02b"	"IN"	"Vv"	"Vv"	"Vv"	"Vv"	0	1	1	"1"	212.534	0	1	1
"about"	323	3	"02b"	"IN"	"Vb6t"	"Vb6Y"	"V.b6t"	"V.b6Y"	0	2	2	"01"	212.688	0	1	1
"five"	468	3	"02b"	"CD"	"f2v"	"f2v"	"f2v"	"f2v"	0	1	1	"1"	213.0083	0	1	1
"years"	317	3	"02b"	"NNS"	"jIrz"	"jIrz"	"jIrz"	"jIrz"	0	1	1	"1"	213.475	0	1	1
"as"	134	3	"02b"	"IN"	"{z"	"z"	"{z"	"z"	0	1	1	"1"	213.79	0	1	1
"i"	332	3	"02b"	"PRP"	"2"	"2"	"2"	"2"	1	1	1	"1"	213.923	0	1	1
"understand"	540	3	"02b"	"VB"	"Vnd3st{nd"	"Vn3st{n"	"Vn.d3.st{nd"	"V.n3.st{n"	0	3	3	"201"	214.455	0	1	1
"the"	92	3	"02b"	"DT"	"Di"	"nV"	"Di"	"nV"	0	1	1	"0"	214.9909	0	1	1
"statistics"	708	3	"02b"	"NNS"	"stVtIstIks"	"sVtIstIks"	"stV.tI.stIks"	"sV.tI.stIks"	0	3	3	"010"	215.082	0	1	1
"today"	408	3	"02b"	"NN"	"tVd1"	"tVd1"	"tV.d1"	"tV.d1"	1	2	2	"01"	215.785	0	1	1
"and"	592	3	"02b"	"CC"	"{nd"	"{nd"	"{nd"	"{nd"	0	1	1	"0"	216.678	0	1	1
"uh"	360	3	"02b"	"UH"	"V"	"V"	"V"	"V"	0	1	1	"1"	217.268	0	1	1
"unfortunately"	718	3	"02b"	"RB"	"Vnf5rJunVtli"	"VnfQrJVni"	"Vn.f5r.Ju.nVt.li"	"Vn.fQr.JV.ni"	0	5	4	"????"	217.628	0	1	1
"it's"	159	3	"02b"	"PRP_VBZ"	"Its"	"Its"	"Its"	"Its"	0	1	1	"1"	218.34	0	1	1
"still"	270	3	"02b"	"RB"	"stIl"	"stIl"	"stIl"	"stIl"	0	1	1	"1"	218.498	0	1	1
"increasing"	770	3	"02b"	"VBG"	"InkrisIN"	"InkrisIN"	"In.kri.sIN"	"In.kri.sIN"	0	3	3	"010"	218.766	0	1	1
"but"	132	3	"02b"	"CC"	"bVt"	"bVt"	"bVt"	"bVt"	0	1	1	"1"	219.532	0	1	1
"there"	205	3	"02b"	"EX"	"DEr"	"T3"	"DEr"	"T3"	0	1	1	"1"	219.662	0	1	1
"is"	183	3	"02b"	"VBZ"	"Iz"	"Iz"	"Iz"	"Iz"	0	1	1	"1"	219.867	0	1	1
"a"	80	3	"02b"	"DT"	"1"	"V"	"1"	"V"	0	1	1	"0"	220.048	0	1	1
"strong"	503	3	"02b"	"JJ"	"strQN"	"SJrQN"	"strQN"	"SJrQN"	0	1	1	"1"	220.128	0	1	1
"feeling"	384	3	"02b"	"NN"	"filIN"	"filIN"	"fi.lIN"	"fi.lIN"	0	2	2	"10"	220.628	0	1	1
"that"	104	3	"02b"	"IN"	"D{t"	"DEY"	"D{t"	"DEY"	0	1	1	"1"	221.01	0	1	1
"maybe"	352	3	"02b"	"RB"	"m1bi"	"m1bi"	"m1.bi"	"m1.bi"	0	2	2	"10"	221.112	0	1	1
"this"	214	3	"02b"	"DT"	"DIs"	"DIs"	"DIs"	"DIs"	0	1	1	"1"	221.462	0	1	1
"is"	62	3	"02b"	"VBZ"	"Iz"	"s"	"Iz"	"s"	0	1	1	"1"	221.674	0	1	1
"going"	365	3	"02b"	"VBG"	"g5IN"	"g5IN"	"g5.IN"	"g5.IN"	0	2	2	"10"	221.736	0	1	1
"to"	150	3	"02b"	"TO"	"tu"	"tu"	"tu"	"tu"	0	1	1	"1"	222.099	0	1	1
"slowly"	513	3	"02b"	"RB"	"sl5li"	"Sl5li"	"sl5.li"	"Sl5.li"	0	2	2	"10"	222.248	0	1	1
"reverse"	645	3	"02b"	"VB"	"rIv3s"	"riv3S"	"rI.v3s"	"ri.v3S"	0	2	2	"01"	222.759	0	1	1
"or"	189	3	"02b"	"CC"	"5r"	"3"	"5r"	"3"	0	1	1	"1"	223.4	0	1	1
"at"	31	3	"02b"	"IN"	"{t"	"V"	"{t"	"V"	0	1	1	"1"	223.589	0	1	1
"least"	244	3	"02b"	"JJS"	"list"	"list"	"list"	"list"	0	1	1	"1"	223.619	0	1	1
"decrease"	739	3	"02b"	"NN"	"dikris"	"dikris"	"dik.ris"	"dik.ris"	0	2	2	"01"	223.86	0	1	1
"not"	163	3	"02b"	"RB"	"nQt"	"nQ"	"nQt"	"nQ"	0	1	1	"1"	224.5956	0	1	1
